FilePath,Classe
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_378.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/91003001_resampled_5.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_191.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900F_resampled_15.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_185.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_36.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_22.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_152.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_237.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_223.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_146.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_147.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_222.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_236.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_153.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_23.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_37.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_184.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_190.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/91003001_resampled_4.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900F_resampled_14.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_379.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_13.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/72009006_resampled_0.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_345.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_351.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_231.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_224.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_230.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_225.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_218.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_386.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/93570017_resampled_0.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_219.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_392.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_393.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_386.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_71.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_168.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900F_resampled_8.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_65.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_387.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_219.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_154.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_231.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_225.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_140.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_59.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_345.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_350.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_344.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_351.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_379.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_197.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_183.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_378.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_54.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_184.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_191.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_185.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_190.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_40.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_418.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_68.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_356.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_342.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/90039006_resampled_3.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_97.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_152.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_147.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_153.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_146.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_83.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_395.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/93570008_resampled_10.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_381.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8800201M_resampled_2.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_179.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_397.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8800201M_resampled_0.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_383.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_178.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/93570008_resampled_12.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_145.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_150.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_95.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_81.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_144.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_151.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_354.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9357000C_resampled_1.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/90039006_resampled_1.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_340.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_193.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_186.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_368.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_56.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_42.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_192.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_187.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_195.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_181.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_98.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_352.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_347.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_353.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_346.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_233.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_156.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_142.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_227.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_73.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_384.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_391.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_385.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_67.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/93570017_resampled_2.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_384.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_390.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_226.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_233.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_227.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_232.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_347.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_39.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_353.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_11.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_186.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900F_resampled_16.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_192.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_21.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/85004005_resampled_0.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_35.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_220.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_145.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_151.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_234.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_179.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_208.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/62031001_resampled_0.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_209.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_178.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_235.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_150.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_144.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_221.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_34.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_20.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900F_resampled_17.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_193.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_187.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_10.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_352.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_38.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_346.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_233.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_226.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/84014001_resampled_0.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_232.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_227.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_391.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_385.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_66.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_384.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_390.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_385.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_72.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_226.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_143.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_157.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_232.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_347.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_352.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_346.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_353.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_180.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_99.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_194.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_43.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_186.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_193.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_369.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_187.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_192.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_57.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/90039006_resampled_0.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_341.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9357000C_resampled_0.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_355.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_80.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_150.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_145.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_151.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_144.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_94.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8800201M_resampled_1.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/93570008_resampled_13.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_179.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_382.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_396.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_178.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_90.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_140.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_155.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_141.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_154.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_84.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_169.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_392.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_386.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_168.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/93570008_resampled_17.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8800201M_resampled_5.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_53.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_196.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_183.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_379.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_197.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_182.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_47.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_351.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_345.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/90039006_resampled_4.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/93570006_resampled_0.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_357.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_342.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_356.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_343.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_190.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_89.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_184.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_381.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_76.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_394.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_380.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_62.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_236.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_153.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_147.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_222.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_223.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_236.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900P_resampled_222.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_237.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_381.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_14.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_342.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_28.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_356.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_24.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_30.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_18.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_183.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/91003001_resampled_3.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_197.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900F_resampled_13.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_219.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_168.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_225.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_140.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_154.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_231.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_230.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_155.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_141.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_224.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_169.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/8401600B_resampled_218.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_196.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/91003001_resampled_2.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/7200900F_resampled_12.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/85004002_resampled_0.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_19.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_182.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_31.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9400500C_resampled_25.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_357.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_29.png,Sperm Whale
Spettrogrammi/Non-Target/Sperm Whale/9500100Q_resampled_343.png,Sperm Whale
