FilePath,Classe,File,Set
"Spettrogrammi/Non-Target/Fin, Finback Whale/61079009_resampled_5.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61079009",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900L_resampled_1.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900L",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1_resampled_100.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900K_resampled_5.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900K",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61048004_resampled_10.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61048004",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400J_resampled_12.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400J",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400D_resampled_6.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400D",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/60009005_resampled_6.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/60009005",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61064006_resampled_6.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61064006",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1_resampled_28.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I_resampled_23.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z_resampled_32.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z_resampled_26.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/78014003_resampled_2.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/78014003",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1_resampled_14.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900F_resampled_18.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900F",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900D_resampled_7.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900D",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Baph-song-NOAA-PAGroup-05-x5speed-fin-clip-fixed_resampled_0.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Baph-song-NOAA-PAGroup-05-x5speed-fin-clip-fixed",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900C_resampled_3.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900C",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_OC02_02_finwhale_20190905T020206Z_resampled_4.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_OC02_02_finwhale_20190905T020206Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61079006_resampled_7.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61079006",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400A_resampled_11.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400A",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_CI05_04_finwhale_20191228T134133Z_resampled_13.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_CI05_04_finwhale_20191228T134133Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61064009_resampled_4.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61064009",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900E_resampled_12.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900E",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400L_resampled_0.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400L",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61048004_resampled_3.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61048004",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61048004_resampled_2.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61048004",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400L_resampled_1.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400L",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_CI05_04_finwhale_20191228T134133Z_resampled_12.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_CI05_04_finwhale_20191228T134133Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61064009_resampled_5.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61064009",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900E_resampled_13.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900E",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400A_resampled_10.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400A",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61079006_resampled_6.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61079006",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_OC02_02_finwhale_20190905T020206Z_resampled_5.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_OC02_02_finwhale_20190905T020206Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900C_resampled_2.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900C",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Baph-song-NOAA-PAGroup-05-x5speed-fin-clip-fixed_resampled_1.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Baph-song-NOAA-PAGroup-05-x5speed-fin-clip-fixed",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900D_resampled_6.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900D",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900F_resampled_19.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900F",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1_resampled_15.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/78014003_resampled_3.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/78014003",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z_resampled_27.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z_resampled_33.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I_resampled_22.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1_resampled_29.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61064006_resampled_7.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61064006",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/60009005_resampled_7.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/60009005",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400D_resampled_7.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400D",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400J_resampled_13.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400J",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61048004_resampled_11.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61048004",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900K_resampled_4.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900K",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900L_resampled_0.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900L",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61079009_resampled_4.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61079009",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900M_resampled_26.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900M",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900B_resampled_21.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900B",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6104700D_resampled_0.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6104700D",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900B_resampled_19.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900B",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900M_resampled_22.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900M",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6104700D_resampled_4.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6104700D",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900K_resampled_0.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900K",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61079009_resampled_0.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61079009",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900L_resampled_4.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900L",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61048004_resampled_15.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61048004",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400J_resampled_17.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400J",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61064006_resampled_3.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61064006",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400D_resampled_3.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400D",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/60009005_resampled_3.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/60009005",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I_resampled_26.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z_resampled_23.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1_resampled_11.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/78014003_resampled_7.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/78014003",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I_resampled_32.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1_resampled_39.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900F_resampled_21.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900F",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900C_resampled_6.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900C",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_OC02_02_finwhale_20190905T020206Z_resampled_1.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_OC02_02_finwhale_20190905T020206Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61079006_resampled_2.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61079006",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900D_resampled_2.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900D",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Baph-song-NOAA-PAGroup-05-x5speed-fin-clip-fixed_resampled_5.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Baph-song-NOAA-PAGroup-05-x5speed-fin-clip-fixed",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400A_resampled_14.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400A",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61064008_resampled_13.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61064008",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61048004_resampled_6.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61048004",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I_resampled_8.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900E_resampled_17.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900E",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61064009_resampled_1.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61064009",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_CI05_04_finwhale_20191228T134133Z_resampled_16.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_CI05_04_finwhale_20191228T134133Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400L_resampled_5.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400L",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400L_resampled_4.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400L",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900E_resampled_16.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900E",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61064009_resampled_0.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61064009",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_CI05_04_finwhale_20191228T134133Z_resampled_17.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_CI05_04_finwhale_20191228T134133Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I_resampled_9.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61048004_resampled_7.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61048004",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61064008_resampled_12.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61064008",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400A_resampled_15.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400A",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Baph-song-NOAA-PAGroup-05-x5speed-fin-clip-fixed_resampled_4.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Baph-song-NOAA-PAGroup-05-x5speed-fin-clip-fixed",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900D_resampled_3.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900D",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61079006_resampled_3.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61079006",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_OC02_02_finwhale_20190905T020206Z_resampled_0.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_OC02_02_finwhale_20190905T020206Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900C_resampled_7.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900C",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900F_resampled_20.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900F",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1_resampled_38.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/78014003_resampled_6.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/78014003",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1_resampled_10.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/Balaenoptera_physalus_pulses-1",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z_resampled_22.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/SanctSound_MB01_05_finwhale_20200417T214135Z",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I_resampled_27.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900I",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/60009005_resampled_2.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/60009005",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400D_resampled_2.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400D",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61064006_resampled_2.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61064006",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6106400J_resampled_16.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6106400J",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61048004_resampled_14.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61048004",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900L_resampled_5.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900L",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/61079009_resampled_1.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/61079009",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900K_resampled_1.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900K",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6104700D_resampled_5.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6104700D",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900M_resampled_23.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900M",train
"Spettrogrammi/Non-Target/Fin, Finback Whale/6107900B_resampled_18.png","Fin, Finback Whale","Spettrogrammi/Non-Target/Fin, Finback Whale/6107900B",train
